x,y,z,sample,pop,super_pop,gender,color,pop_zone
-1.228106245782926,3.2960503077035055,-0.4911455800432166,NA18985,JPT,EAS,male,#FFBF00,EAST ASIA
-0.9195294220243779,2.820216764367069,-0.26712662038726714,NA18986,JPT,EAS,male,#FFBF00,EAST ASIA
-1.3688074589197972,3.0325304002220665,-0.38690951264477313,NA18987,JPT,EAS,female,#FFBF00,EAST ASIA
-1.2290013813642693,2.8910125747113042,-0.41834466778765333,NA18988,JPT,EAS,male,#FFBF00,EAST ASIA
-1.6658514769706014,2.8913592194759867,-0.19391443864833235,NA18989,JPT,EAS,male,#FFBF00,EAST ASIA
-1.4515118340216118,2.5377469630602083,-0.22458042138113563,NA18990,JPT,EAS,male,#FFBF00,EAST ASIA
-1.0434521332596833,3.170791698670601,-0.6686124086811437,NA18991,JPT,EAS,female,#FFBF00,EAST ASIA
-1.2798154575855272,2.920523528918223,-0.1506141447092348,NA18992,JPT,EAS,female,#FFBF00,EAST ASIA
-1.2348660483614,3.096863639142893,-0.5384550740531154,NA18993,JPT,EAS,female,#FFBF00,EAST ASIA
-1.2736667567325024,2.747798526380422,-0.5284118776512552,NA18994,JPT,EAS,male,#FFBF00,EAST ASIA
-1.3087276924776097,3.0987976689792887,-1.2607431882967963,NA18995,JPT,EAS,male,#FFBF00,EAST ASIA
-1.4279577403940897,3.349692768856967,-0.5557264377957731,NA18997,JPT,EAS,female,#FFBF00,EAST ASIA
-1.1338145356947975,2.8402548567650867,-0.6955449130735932,NA18998,JPT,EAS,female,#FFBF00,EAST ASIA
-1.332413622774748,2.957620382228001,-0.5921037417427161,NA18999,JPT,EAS,female,#FFBF00,EAST ASIA
-1.6478725798341334,3.563705567411744,-0.35673192145060506,NA19000,JPT,EAS,male,#FFBF00,EAST ASIA
-1.1990312977126776,3.08778119279352,-0.48804691535834827,NA19001,JPT,EAS,female,#FFBF00,EAST ASIA
-1.5120704829549494,2.6257592492821145,0.15142889102508214,NA19002,JPT,EAS,female,#FFBF00,EAST ASIA
-1.4706012993624142,3.0608022462587994,-0.7583473977538614,NA19003,JPT,EAS,female,#FFBF00,EAST ASIA
-1.17910467934058,3.1483760904780738,-1.010825921804865,NA19004,JPT,EAS,male,#FFBF00,EAST ASIA
-1.1442222145311516,2.613310662843471,-0.4427198619020211,NA19005,JPT,EAS,male,#FFBF00,EAST ASIA
-1.2278899933758423,3.0281928974608396,-0.10359651201401014,NA19006,JPT,EAS,male,#FFBF00,EAST ASIA
-1.7926367320221388,3.088736884385361,-0.45513286665727687,NA19007,JPT,EAS,male,#FFBF00,EAST ASIA
-1.2035069543743582,2.7992204403918035,-0.3835416778887077,NA19009,JPT,EAS,male,#FFBF00,EAST ASIA
-1.7604074102992497,2.8464254512716787,-0.7185933499719352,NA19010,JPT,EAS,female,#FFBF00,EAST ASIA
-0.9373490975487494,2.7035467215956634,-0.9100541636895992,NA19011,JPT,EAS,female,#FFBF00,EAST ASIA
-0.593260894713653,2.4315838572528854,-0.8450018732507875,NA19012,JPT,EAS,male,#FFBF00,EAST ASIA
3.959698651925493,-0.35030178302548837,-0.5249892797258436,NA19017,LWK,AFR,female,#40E0D0,AFRICA
4.268794186502012,-0.07028834490541636,-0.19667845135963416,NA19019,LWK,AFR,female,#40E0D0,AFRICA
3.884870583870199,0.04519821863685501,0.026362132435872355,NA19020,LWK,AFR,male,#40E0D0,AFRICA
3.8717252945158984,-0.19492412418548363,0.14358480240011193,NA19023,LWK,AFR,female,#40E0D0,AFRICA
3.88817254803634,-0.41034990141038674,0.45587172270042325,NA19024,LWK,AFR,female,#40E0D0,AFRICA
3.738654044428799,-0.17417834100819465,-0.3627844656918305,NA19025,LWK,AFR,male,#40E0D0,AFRICA
2.6934958810256964,0.14504260358230966,0.8382873775545532,NA19026,LWK,AFR,male,#40E0D0,AFRICA
3.590305248503092,-0.2733413439790738,0.06165674202705084,NA19027,LWK,AFR,male,#40E0D0,AFRICA
3.8752462088911623,0.006222450197226385,-0.3230469067374871,NA19028,LWK,AFR,male,#40E0D0,AFRICA
4.026906797302535,-0.32633748747235053,-0.18220633406778908,NA19030,LWK,AFR,female,#40E0D0,AFRICA
3.7551143416586226,0.07760375785968864,-0.25811974849554503,NA19031,LWK,AFR,male,#40E0D0,AFRICA
3.374949433565016,-0.5687098638907016,-0.1464463012294839,NA19035,LWK,AFR,male,#40E0D0,AFRICA
3.949291324978552,-0.01416558854879496,-0.08333792446431666,NA19036,LWK,AFR,female,#40E0D0,AFRICA
3.8813808894608943,-0.6970867164834527,-0.3275428595901496,NA19037,LWK,AFR,female,#40E0D0,AFRICA
3.9802612137786926,-0.2043301255591475,-0.6074569251453296,NA19038,LWK,AFR,female,#40E0D0,AFRICA
3.4617124307410583,-0.4930287454600944,0.42896230278686015,NA19041,LWK,AFR,male,#40E0D0,AFRICA
3.7468960590124456,0.03415336865401724,-0.11278661090135435,NA19042,LWK,AFR,female,#40E0D0,AFRICA
3.690345303605078,-0.2688172828893431,-0.10021941227489532,NA19043,LWK,AFR,male,#40E0D0,AFRICA
-0.8916855839845738,2.7294715856393634,-1.036228599150582,NA19054,JPT,EAS,female,#FFBF00,EAST ASIA
-1.0970189374744646,2.9365526288815897,-0.3691448699796992,NA19055,JPT,EAS,male,#FFBF00,EAST ASIA
-1.417543999454873,2.704258360364506,-0.6014024863187949,NA19056,JPT,EAS,male,#FFBF00,EAST ASIA
-1.4453512443006535,3.2968450973090224,-0.3510105529460082,NA19057,JPT,EAS,female,#FFBF00,EAST ASIA
-1.49600943265895,2.9968035905783506,-0.6105395271578329,NA19058,JPT,EAS,male,#FFBF00,EAST ASIA
-0.7581214722183067,3.2114722957775457,-0.3552860769205654,NA19059,JPT,EAS,female,#FFBF00,EAST ASIA
-1.1177182380685367,2.84771383168013,-0.7606017201294641,NA19060,JPT,EAS,male,#FFBF00,EAST ASIA
-1.0142527036757665,2.9275039525255244,-0.6415570591436892,NA19062,JPT,EAS,male,#FFBF00,EAST ASIA
-1.7001891201241954,3.0853939006489304,-0.45880578621095836,NA19063,JPT,EAS,male,#FFBF00,EAST ASIA
-1.0840847615942195,3.264189707345426,-0.34595877127093866,NA19064,JPT,EAS,female,#FFBF00,EAST ASIA
-1.4262809317553922,2.706109296539276,-0.34718224728070335,NA19065,JPT,EAS,female,#FFBF00,EAST ASIA
-1.3846197913288645,3.365395970717139,-0.8748468091541506,NA19066,JPT,EAS,male,#FFBF00,EAST ASIA
-1.5475076273304604,3.4498116794142013,-0.5507401227868147,NA19067,JPT,EAS,male,#FFBF00,EAST ASIA
-1.3138106048641327,3.6778831168989163,-0.8983947562927586,NA19068,JPT,EAS,male,#FFBF00,EAST ASIA
-1.5247594311508668,2.8511961191679953,-0.4805562042248513,NA19070,JPT,EAS,male,#FFBF00,EAST ASIA
-1.3459792131317059,3.4089712923281517,-1.2152509573699402,NA19072,JPT,EAS,male,#FFBF00,EAST ASIA
-1.13783449816797,2.6954820891396523,-0.6409570569975358,NA19074,JPT,EAS,female,#FFBF00,EAST ASIA
-1.3330517166026103,3.3524463263424793,-0.5585290629282601,NA19075,JPT,EAS,male,#FFBF00,EAST ASIA
-1.2970187413554066,2.8782970897420532,-1.0509147872727411,NA19076,JPT,EAS,male,#FFBF00,EAST ASIA
-1.5067654316090449,2.560294628205051,-0.06430161104673641,NA19077,JPT,EAS,female,#FFBF00,EAST ASIA
-1.2065617870524554,3.3875048244661037,-0.9255598911770583,NA19078,JPT,EAS,female,#FFBF00,EAST ASIA
-1.085909509713932,2.9559643108565874,-0.5700206815851986,NA19079,JPT,EAS,male,#FFBF00,EAST ASIA
-1.4141256256754455,3.2973747052905003,-0.9674519588287237,NA19080,JPT,EAS,female,#FFBF00,EAST ASIA
-1.3054230692834823,3.1544561664011086,-0.3623452395664328,NA19081,JPT,EAS,female,#FFBF00,EAST ASIA
-1.2719900782003801,3.4043012114644142,-0.8025992570346927,NA19082,JPT,EAS,male,#FFBF00,EAST ASIA
-1.4870811913274122,2.4042916002615886,0.41499918078234044,NA19083,JPT,EAS,male,#FFBF00,EAST ASIA
-1.42271119516157,2.8428363432909505,-0.02190849078669738,NA19084,JPT,EAS,female,#FFBF00,EAST ASIA
-1.5076329422123869,3.2088088929529945,-0.43581363931156064,NA19085,JPT,EAS,male,#FFBF00,EAST ASIA
-1.5407153820259119,2.7182604588963657,-0.21560411711981736,NA19086,JPT,EAS,male,#FFBF00,EAST ASIA
-1.0435286421851817,2.7487266116529088,-0.7133497466960762,NA19087,JPT,EAS,female,#FFBF00,EAST ASIA
-1.266069510395461,2.6258283885331344,-0.5164841257478577,NA19088,JPT,EAS,male,#FFBF00,EAST ASIA
-1.3950022261366064,3.2069157898499854,-0.2622113255111302,NA19089,JPT,EAS,male,#FFBF00,EAST ASIA
-1.241500435747302,2.972177714454321,-0.9441316203714668,NA19090,JPT,EAS,female,#FFBF00,EAST ASIA
-1.4860558589165749,2.960906487277084,-1.0654534788733703,NA19091,JPT,EAS,male,#FFBF00,EAST ASIA
4.293748935607281,0.3407815885987072,-0.5137743100755847,NA19092,YRI,AFR,male,#40E0D0,AFRICA
4.130714207713177,-0.33533269601166765,0.01587355395571543,NA19093,YRI,AFR,female,#40E0D0,AFRICA
4.276569587310277,-0.004037332872232903,-0.07554725961780476,NA19095,YRI,AFR,female,#40E0D0,AFRICA
3.805836978973362,-0.3857370372756995,0.31258944094440577,NA19096,YRI,AFR,male,#40E0D0,AFRICA
4.094747305382474,0.05757836284904636,-0.46268293670533833,NA19098,YRI,AFR,male,#40E0D0,AFRICA
4.492973451401129,-0.31082817643998506,-0.025031989855961317,NA19099,YRI,AFR,female,#40E0D0,AFRICA
4.442702849177093,0.09815736767180731,-0.39170839934258767,NA19102,YRI,AFR,female,#40E0D0,AFRICA
4.129239276444409,0.05111304448669385,0.05529261051540959,NA19107,YRI,AFR,male,#40E0D0,AFRICA
3.748208638744787,-0.08482658442557055,-0.7136133202178201,NA19108,YRI,AFR,female,#40E0D0,AFRICA
3.678435893034291,-0.03715145887387935,0.15865756503569084,NA19113,YRI,AFR,male,#40E0D0,AFRICA
4.052943391023732,0.15413813635692147,0.04267427418975462,NA19114,YRI,AFR,female,#40E0D0,AFRICA
3.5358407866290134,-0.08567413453834781,-0.24990280047776844,NA19116,YRI,AFR,female,#40E0D0,AFRICA
4.336511203374294,-0.028919897999391334,-0.5794614905106368,NA19117,YRI,AFR,male,#40E0D0,AFRICA
4.24481521455027,-0.23100932779554564,-0.6560512964369196,NA19118,YRI,AFR,female,#40E0D0,AFRICA
4.329912604142143,0.1458785294117015,0.3903204618762803,NA19119,YRI,AFR,male,#40E0D0,AFRICA
4.030030961484112,0.33706859906863407,0.21190643248390506,NA19121,YRI,AFR,male,#40E0D0,AFRICA
3.8412494963124995,-0.07138663463000504,-0.14648236773230588,NA19129,YRI,AFR,female,#40E0D0,AFRICA
4.5321715204010316,0.16657789381173915,-0.34361640905659924,NA19130,YRI,AFR,male,#40E0D0,AFRICA
4.199722563003644,-0.12538476185401265,0.13818949509759249,NA19131,YRI,AFR,female,#40E0D0,AFRICA
3.816458996074469,-0.44411418239323985,0.06367159448120871,NA19137,YRI,AFR,female,#40E0D0,AFRICA
4.0525877659544065,-0.12408242861735994,0.2870260983661961,NA19138,YRI,AFR,male,#40E0D0,AFRICA
4.17706149663805,0.08714366104667823,-0.3124451962890752,NA19141,YRI,AFR,male,#40E0D0,AFRICA
4.539362496773397,-0.11876835565814534,-0.4122365405334791,NA19143,YRI,AFR,female,#40E0D0,AFRICA
4.396630083272112,-0.09646939613027641,-0.363854892988931,NA19144,YRI,AFR,male,#40E0D0,AFRICA
3.740414033999259,0.2129753121011955,-0.33187592107646047,NA19146,YRI,AFR,male,#40E0D0,AFRICA
3.903454304962692,0.40632706904751437,-0.6290697831852555,NA19147,YRI,AFR,female,#40E0D0,AFRICA
3.7697846246373667,-0.684412034521192,-0.5835729938545284,NA19149,YRI,AFR,female,#40E0D0,AFRICA
4.1333923412171645,-0.3361055280801472,-0.2418077265423465,NA19152,YRI,AFR,female,#40E0D0,AFRICA
3.9423031891650706,-0.2592078726776231,-0.46839232951799165,NA19153,YRI,AFR,male,#40E0D0,AFRICA
3.9127068673854004,0.20263208807662478,0.15408780204403666,NA19159,YRI,AFR,female,#40E0D0,AFRICA
4.369597527491791,0.058525066360864915,-0.043542446107740315,NA19160,YRI,AFR,male,#40E0D0,AFRICA
3.8517752431555117,-0.07711318563997525,0.004690903751902985,NA19171,YRI,AFR,male,#40E0D0,AFRICA
4.509519289500883,-0.04434874810950431,-0.16924208171365654,NA19172,YRI,AFR,female,#40E0D0,AFRICA
4.305058407186176,-0.1560338084593649,-0.37742867031476746,NA19175,YRI,AFR,male,#40E0D0,AFRICA
4.126520023469834,0.00727653735270157,-0.31041491978109564,NA19184,YRI,AFR,male,#40E0D0,AFRICA
3.7554890304175244,0.4649858416628099,-0.4178088533435842,NA19185,YRI,AFR,female,#40E0D0,AFRICA
3.726422238972659,-0.1882149139529733,-0.6148579676684239,NA19189,YRI,AFR,male,#40E0D0,AFRICA
3.679419524247062,-0.18760979167256397,-0.08696194204459975,NA19190,YRI,AFR,female,#40E0D0,AFRICA
4.039813078288449,-0.29162693263036604,-0.08047078115667697,NA19197,YRI,AFR,female,#40E0D0,AFRICA
4.001193428617189,0.07910600071551879,0.1580353482134544,NA19198,YRI,AFR,male,#40E0D0,AFRICA
4.328625319495764,-0.37001119500107604,-0.1937647393525862,NA19200,YRI,AFR,male,#40E0D0,AFRICA
4.101794954364481,-0.3759379083356582,-0.13784078819105813,NA19201,YRI,AFR,female,#40E0D0,AFRICA
4.44157125920268,-0.23433693060097133,-0.2458374877851055,NA19204,YRI,AFR,female,#40E0D0,AFRICA
4.213912396931786,0.15683441432421816,-0.547205302833143,NA19206,YRI,AFR,female,#40E0D0,AFRICA
4.397773567808333,-0.1453194680130065,-0.501604653986089,NA19207,YRI,AFR,male,#40E0D0,AFRICA
4.262397356856066,0.15674661222806024,0.1385727184963213,NA19209,YRI,AFR,female,#40E0D0,AFRICA
4.163198426137389,-0.12655514668315,0.3881262567263116,NA19210,YRI,AFR,male,#40E0D0,AFRICA
4.184805994794602,-0.09896658261262906,-0.3335378365280701,NA19213,YRI,AFR,male,#40E0D0,AFRICA
3.917746889071558,0.07962505869647461,-0.06813576828753527,NA19214,YRI,AFR,female,#40E0D0,AFRICA
4.15864832831795,0.1995729744617975,-0.358237688439491,NA19222,YRI,AFR,female,#40E0D0,AFRICA
4.245441944907854,-0.540619901270178,-0.5505072208237428,NA19223,YRI,AFR,male,#40E0D0,AFRICA
3.9307368781488607,-0.15492065070376534,-0.3678612057576866,NA19225,YRI,AFR,female,#40E0D0,AFRICA
3.9282709915871816,-0.44219616370881487,0.5783343552809016,NA19235,YRI,AFR,female,#40E0D0,AFRICA
4.122761520957727,-0.39808972626303285,-0.11142484458473104,NA19236,YRI,AFR,male,#40E0D0,AFRICA
4.396403022166278,-0.44401709820211915,-0.2240859170162421,NA19238,YRI,AFR,female,#40E0D0,AFRICA
4.117226958337802,0.1478873986105822,-0.11426949056172364,NA19239,YRI,AFR,male,#40E0D0,AFRICA
4.409441907843821,-0.029281155596286062,-0.396632275798041,NA19247,YRI,AFR,female,#40E0D0,AFRICA
3.969852610755321,-0.03630059672917074,0.12660789736424846,NA19248,YRI,AFR,male,#40E0D0,AFRICA
4.466028674375381,-0.32681095934069565,-0.2523455499589142,NA19256,YRI,AFR,male,#40E0D0,AFRICA
3.9221217607955983,-0.3830763953733447,0.31359549695672934,NA19257,YRI,AFR,female,#40E0D0,AFRICA
3.589550564699305,0.20535229652892611,-0.29297769111646305,NA19307,LWK,AFR,male,#40E0D0,AFRICA
3.6092693166936085,0.18983079292015517,-0.15263528785849642,NA19308,LWK,AFR,male,#40E0D0,AFRICA
3.787057679004656,-0.03783308147214518,0.22425416115029848,NA19309,LWK,AFR,male,#40E0D0,AFRICA
3.3240360932380106,-0.13233758800357034,0.3729737383164388,NA19310,LWK,AFR,female,#40E0D0,AFRICA
3.607699700648322,0.1393372748347943,-0.15286688917603689,NA19312,LWK,AFR,male,#40E0D0,AFRICA
3.5360053705773336,-0.31821227380016287,-0.004949061049021129,NA19314,LWK,AFR,female,#40E0D0,AFRICA
3.5647929509075675,-0.2129238060626717,0.07288328986087808,NA19315,LWK,AFR,female,#40E0D0,AFRICA
4.527313603929945,-0.3686741124846041,-0.308980886176425,NA19316,LWK,AFR,female,#40E0D0,AFRICA
3.4867517332754314,0.27771968420928755,-0.45116073254305455,NA19317,LWK,AFR,male,#40E0D0,AFRICA
3.917611779062151,-0.27889104550279004,-0.4302789446961997,NA19318,LWK,AFR,male,#40E0D0,AFRICA
3.2699479744002233,-0.09720406001039465,-0.21240001170768216,NA19319,LWK,AFR,male,#40E0D0,AFRICA
3.8795050064403838,-0.011513285759982086,-0.478394296508033,NA19320,LWK,AFR,female,#40E0D0,AFRICA
3.8827998661136247,-0.5057420300221545,0.2817986812970893,NA19321,LWK,AFR,female,#40E0D0,AFRICA
4.239188161964453,-0.33372833893623016,-0.2248704425899462,NA19323,LWK,AFR,female,#40E0D0,AFRICA
3.398847742247245,-0.8460618477043939,0.21365294267527288,NA19324,LWK,AFR,female,#40E0D0,AFRICA
3.6550815948342916,-0.10175245257397986,0.22851351996908367,NA19327,LWK,AFR,female,#40E0D0,AFRICA
4.089183520583623,-0.07166936214371063,-0.333548912629018,NA19328,LWK,AFR,female,#40E0D0,AFRICA
4.155845466021496,-0.2927400971033889,0.019597006075145418,NA19331,LWK,AFR,male,#40E0D0,AFRICA
3.9264855830938226,-0.1666343945403465,-0.36557551441156316,NA19332,LWK,AFR,female,#40E0D0,AFRICA
4.230017065946428,-0.8695022567194924,-0.013078854753131192,NA19334,LWK,AFR,male,#40E0D0,AFRICA
3.733062470487525,-0.3394284476557068,-0.27672997190064147,NA19338,LWK,AFR,female,#40E0D0,AFRICA
3.922540711059795,-0.24250029520286928,-0.2080523535049865,NA19346,LWK,AFR,male,#40E0D0,AFRICA
3.6861224021749344,-0.23455386130870132,-0.22248093302207622,NA19347,LWK,AFR,male,#40E0D0,AFRICA
3.8497835949084482,-0.38140139762795,-0.29769288736267796,NA19350,LWK,AFR,male,#40E0D0,AFRICA
4.043453375280074,-0.23380270186763505,-0.3146847404993649,NA19351,LWK,AFR,female,#40E0D0,AFRICA
3.9643156191462894,-0.7512531595259402,-0.3106827253082632,NA19355,LWK,AFR,female,#40E0D0,AFRICA
3.661122002245527,-0.49036496072377855,-0.38659266181007096,NA19360,LWK,AFR,male,#40E0D0,AFRICA
4.118232610367003,0.18771617901200346,-0.43539115691275404,NA19372,LWK,AFR,male,#40E0D0,AFRICA
3.6171205952277896,-0.23271694811390065,0.4101382470601133,NA19374,LWK,AFR,male,#40E0D0,AFRICA
4.047295940743078,-0.35350256346231873,0.27249124992752394,NA19375,LWK,AFR,male,#40E0D0,AFRICA
3.995835401022991,-0.2296454442601782,-0.3279488125094498,NA19376,LWK,AFR,male,#40E0D0,AFRICA
4.042386423336579,0.13630427562777084,-0.101325735919705,NA19377,LWK,AFR,female,#40E0D0,AFRICA
4.220521948553697,0.166091814395256,-0.3680253825974134,NA19378,LWK,AFR,female,#40E0D0,AFRICA
3.190263611951479,-0.10584047049940767,0.33103286342105265,NA19379,LWK,AFR,female,#40E0D0,AFRICA
4.189747160689656,-0.2269299038498507,-0.1197290795140818,NA19380,LWK,AFR,male,#40E0D0,AFRICA
3.943506461473736,-0.11048428282804411,-0.25610550699227835,NA19383,LWK,AFR,male,#40E0D0,AFRICA
3.9732748764717947,0.16466131415663157,-0.30634448918260193,NA19384,LWK,AFR,male,#40E0D0,AFRICA
4.0463587794984806,-0.5268173187106706,-0.2649577511015845,NA19385,LWK,AFR,male,#40E0D0,AFRICA
3.9781754543940226,-0.01048867845265345,0.026405500089444138,NA19390,LWK,AFR,female,#40E0D0,AFRICA
4.066808339304258,-0.059577732819830614,0.24882072813936856,NA19391,LWK,AFR,female,#40E0D0,AFRICA
4.360642765972286,-0.2475259560052308,-0.4546203862769906,NA19393,LWK,AFR,male,#40E0D0,AFRICA
3.81590994742625,-0.2659403931596126,-0.14632720915029382,NA19394,LWK,AFR,male,#40E0D0,AFRICA
3.6183176405838062,0.030528754928554207,-0.2915692010612741,NA19395,LWK,AFR,female,#40E0D0,AFRICA
3.8546862966552107,0.12951425545772405,-0.2352557197229122,NA19397,LWK,AFR,male,#40E0D0,AFRICA
4.0209108555957895,0.06620365789435836,-0.30143696674203047,NA19399,LWK,AFR,female,#40E0D0,AFRICA
3.9253475890425453,0.39082679753591404,-0.288405757176028,NA19401,LWK,AFR,female,#40E0D0,AFRICA
3.649380701195514,0.14407112266001565,-0.2691688865726609,NA19403,LWK,AFR,female,#40E0D0,AFRICA
3.8354458684252646,-0.7956335204967808,-0.003034741126772625,NA19404,LWK,AFR,female,#40E0D0,AFRICA
4.1654482603207725,-0.41656880676548225,-0.041781624499591476,NA19428,LWK,AFR,male,#40E0D0,AFRICA
3.7974080724272445,-0.04669895826981807,0.4188150434720983,NA19429,LWK,AFR,male,#40E0D0,AFRICA
4.087229308625573,-0.49373406034481987,-0.3540074226659086,NA19430,LWK,AFR,male,#40E0D0,AFRICA
4.15142128458034,0.24140950290916738,-0.3828204965009206,NA19431,LWK,AFR,female,#40E0D0,AFRICA
3.8541398689941198,0.07013564988263622,-0.14232290344642784,NA19434,LWK,AFR,female,#40E0D0,AFRICA
3.12015649639771,-0.425762609001334,0.5908284500830223,NA19435,LWK,AFR,female,#40E0D0,AFRICA
4.09703536202107,-0.0364880764531045,-0.19459602644617735,NA19436,LWK,AFR,female,#40E0D0,AFRICA
3.799470036338151,-0.07832794743089752,0.004222972489370148,NA19437,LWK,AFR,female,#40E0D0,AFRICA
3.9309280506522004,-0.3020059957376404,0.03699649002987181,NA19438,LWK,AFR,female,#40E0D0,AFRICA
3.2900072440971853,-0.22690133107983754,0.19698549621794337,NA19439,LWK,AFR,female,#40E0D0,AFRICA
3.897638365406061,0.21531326162366024,0.040078146402531385,NA19440,LWK,AFR,female,#40E0D0,AFRICA
3.536799486091852,0.13020088929146195,-0.08227877945427024,NA19443,LWK,AFR,male,#40E0D0,AFRICA
3.8711668516489177,-0.6613656568866498,0.11956257376890608,NA19445,LWK,AFR,female,#40E0D0,AFRICA
3.797876814744207,-0.28440964724419476,0.30438005734906165,NA19446,LWK,AFR,female,#40E0D0,AFRICA
3.6179128953568394,-0.7190930073745585,0.09407208566767727,NA19448,LWK,AFR,male,#40E0D0,AFRICA
3.779185340667044,-0.545025664179801,0.2841730589931005,NA19449,LWK,AFR,female,#40E0D0,AFRICA
3.943296614737915,-0.2925330510332799,0.1738813959399474,NA19451,LWK,AFR,male,#40E0D0,AFRICA
3.9427046658638867,0.019386659818724044,0.08454690586062663,NA19452,LWK,AFR,male,#40E0D0,AFRICA
3.6307006830032003,-0.004217592620959864,0.041620248050108444,NA19454,LWK,AFR,male,#40E0D0,AFRICA
3.721068171878046,-0.17630614927108892,-0.40621267654638743,NA19455,LWK,AFR,male,#40E0D0,AFRICA
3.5021051040692304,0.11372085801899341,-0.32874382499240107,NA19456,LWK,AFR,female,#40E0D0,AFRICA
3.449510203881732,0.23091539750256113,0.02294850666009142,NA19457,LWK,AFR,female,#40E0D0,AFRICA
3.807917792637731,-1.0459850187024,-0.31015064142330495,NA19461,LWK,AFR,male,#40E0D0,AFRICA
3.94809486087091,-0.3905949181966672,-0.009323177415351215,NA19462,LWK,AFR,female,#40E0D0,AFRICA
3.665430049829776,-0.22036133341624314,-0.11379094750582255,NA19463,LWK,AFR,female,#40E0D0,AFRICA
3.264085268606128,0.07723918184169144,-0.0666120959153419,NA19466,LWK,AFR,male,#40E0D0,AFRICA
3.7904593445302996,-0.5817029704814501,-0.30076153871488104,NA19467,LWK,AFR,female,#40E0D0,AFRICA
3.7859996997724044,-0.4321883440808056,0.10090286573836041,NA19468,LWK,AFR,female,#40E0D0,AFRICA
3.9924340107816674,-0.16195085723122332,-0.5506717819138295,NA19471,LWK,AFR,female,#40E0D0,AFRICA
3.971786505603615,-0.13038187499626377,0.3666006181470589,NA19472,LWK,AFR,female,#40E0D0,AFRICA
3.9421371068669777,0.15538539974034504,-0.02251397001875655,NA19473,LWK,AFR,female,#40E0D0,AFRICA
3.6672831368192815,-0.3165558715265739,0.2512736268566125,NA19474,LWK,AFR,female,#40E0D0,AFRICA
4.241009194018653,0.07506637754731992,-0.44684573323919075,NA19475,LWK,AFR,female,#40E0D0,AFRICA
1.991572112185749,-0.4666336769752311,0.9374706752563421,NA19625,ASW,AFR,female,#40E0D0,AFRICA
-1.5413690937759112,-2.33157677571061,-5.907168993761105e-05,NA19648,MXL,AMR,female,#DE3163,AMERICA
-1.4636216580661354,-1.4336073140196708,0.04787835875139724,NA19649,MXL,AMR,male,#DE3163,AMERICA
-1.5342765881985965,-1.0788066032222627,1.022928551557588,NA19651,MXL,AMR,female,#DE3163,AMERICA
-1.5567657087056894,-1.2111893953024098,0.34176570108731286,NA19652,MXL,AMR,male,#DE3163,AMERICA
-1.73584086408309,0.46048461453495715,2.0822812950736203,NA19654,MXL,AMR,female,#DE3163,AMERICA
-0.9940841600723618,-1.307463738271367,1.1229670481403307,NA19655,MXL,AMR,male,#DE3163,AMERICA
-1.677169611437209,0.2494966758599612,0.5791269217666959,NA19657,MXL,AMR,female,#DE3163,AMERICA
-2.164826409766105,-0.5484295599645378,-0.09431309654736542,NA19658,MXL,AMR,male,#DE3163,AMERICA
-1.114730355583525,-0.07059128128919659,1.5002809034153954,NA19661,MXL,AMR,male,#DE3163,AMERICA
-0.911265262274269,0.09636551486146998,2.2783677180665016,NA19663,MXL,AMR,female,#DE3163,AMERICA
-0.5954743495510239,0.563499632097529,1.6829591326523983,NA19664,MXL,AMR,male,#DE3163,AMERICA
-1.0314298727583038,-1.0454850670506555,0.7296964445741045,NA19669,MXL,AMR,female,#DE3163,AMERICA
-1.7837896674601452,-0.9260203574371495,1.818779482162896,NA19670,MXL,AMR,male,#DE3163,AMERICA
-1.056983515556427,-0.2743707282035804,1.5538997466662494,NA19676,MXL,AMR,male,#DE3163,AMERICA
-1.4717380849297093,-1.0883819115349362,0.30627900598369634,NA19678,MXL,AMR,female,#DE3163,AMERICA
-1.5102471729764715,-1.502850817983003,-1.4583581818279296,NA19679,MXL,AMR,male,#DE3163,AMERICA
-1.4294829140599836,-0.3026344597667073,0.9580068658141923,NA19681,MXL,AMR,female,#DE3163,AMERICA
-1.6884337858663534,-0.535779312773427,0.6507803033264468,NA19682,MXL,AMR,male,#DE3163,AMERICA
-1.8405668291417996,-1.192220526811856,0.7473136206694301,NA19684,MXL,AMR,female,#DE3163,AMERICA
3.1106173772512142,-0.15496915388701105,-0.08849225635486258,NA19700,ASW,AFR,male,#40E0D0,AFRICA
2.7073747337310134,-0.2700587927703264,0.19210898330015658,NA19701,ASW,AFR,female,#40E0D0,AFRICA
2.470330230702921,-0.2261907105302386,-0.27993365546417337,NA19703,ASW,AFR,male,#40E0D0,AFRICA
2.56369239375653,-0.21469094312373094,0.05467828886460811,NA19704,ASW,AFR,female,#40E0D0,AFRICA
2.4808655419363737,-0.3122424520301079,0.5883189049523118,NA19707,ASW,AFR,female,#40E0D0,AFRICA
3.4760817656611036,0.25663456880760105,0.0655599855761488,NA19711,ASW,AFR,male,#40E0D0,AFRICA
3.862043827959416,-0.7387340464601937,0.2959184833505267,NA19712,ASW,AFR,female,#40E0D0,AFRICA
1.794621270791423,-0.7584980210647665,-0.1210587029815146,NA19713,ASW,AFR,female,#40E0D0,AFRICA
-0.9056988019112515,-0.36299882911750914,1.5653050236427497,NA19716,MXL,AMR,female,#DE3163,AMERICA
